D_pop,1,0.233989,-0.128346,0.211905,-0.165066,-0.141774,0.266753,-0.294995
B_pop,0.233989,1,-0.282094,0.343769,0.0138977,-0.276841,0.274001,-0.29864
Time0_pop,-0.128346,-0.282094,1,-0.171983,-0.143332,0.81348,-0.144791,0.146442
omega_D,0.211905,0.343769,-0.171983,1,-0.173968,-0.191189,0.304515,-0.337155
omega_B,-0.165066,0.0138977,-0.143332,-0.173968,1,-0.130296,-0.189024,0.204105
omega_Time0,-0.141774,-0.276841,0.81348,-0.191189,-0.130296,1,-0.151342,0.153313
a,0.266753,0.274001,-0.144791,0.304515,-0.189024,-0.151342,1,-0.920259
b,-0.294995,-0.29864,0.146442,-0.337155,0.204105,0.153313,-0.920259,1
