rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.187914,1.70437,5,10,9468.5,1e-07,0.033,0.001,1.13235
2,1,0.0639715,1.56353,5,10,9469.62,1e-07,0.033,0.001,1.2037
3,1,1.52088,1.55807,5,10,9473.14,1e-07,0.033,0.001,1.14451
4,1,18442.4,1.60162,5,10,9469.66,1e-07,0.033,0.001,1.30654
5,1,1.61742,1.71677,5,10,9470.05,1e-07,0.033,0.001,1.12777
6,1,0.0331887,1.65165,5,10,9470.26,1e-07,0.033,0.001,1.24519
7,1,134.323,1.68834,5,10,9472.14,1e-07,0.033,0.001,1.05133
8,1,0.00363835,1.60585,5,10,9471.81,1e-07,0.033,0.001,1.36355
9,1,0.181036,1.7127,5,10,9473.63,1e-07,0.033,0.001,1.19654
10,1,0.400809,1.61845,5,10,9470.34,1e-07,0.033,0.001,1.191
1,2,0.91001,0.564673,5,10,9469.96,1e-07,0.033,0.001,13.9963
2,2,3.60644,0.5854,5,10,9475.5,1e-07,0.033,0.001,13.9299
3,2,0.00156431,0.583751,5,10,9474.71,1e-07,0.033,0.001,13.9981
4,2,0.00252049,0.592016,5,10,9470.49,1e-07,0.033,0.001,13.9381
5,2,0.67967,0.600616,5,10,9467.88,1e-07,0.033,0.001,13.2553
6,2,0.540283,0.574752,5,10,9473.62,1e-07,0.033,0.001,13.9469
7,2,0.0471845,0.573386,5,10,9470.86,1e-07,0.033,0.001,14
8,2,4.18664,0.577076,5,10,9466.12,1e-07,0.033,0.001,13.9998
9,2,25.9509,0.57396,5,10,9473.87,1e-07,0.033,0.001,13.9654
10,2,14.0884,0.569379,5,10,9470.3,1e-07,0.033,0.001,13.9967
1,3,165.808,0.512666,5,10,9471,1e-07,0.033,0.001,9.81208
2,3,0.455316,0.454037,5,10,9471.34,1e-07,0.033,0.001,13.8787
3,3,128.235,0.566814,5,10,9470.63,1e-07,0.033,0.001,8.8346
4,3,0.0433025,0.51652,5,10,9468.38,1e-07,0.033,0.001,10.329
5,3,6557.69,0.4475,5,10,9473.5,1e-07,0.033,0.001,13.9802
6,3,58.1669,0.480004,5,10,9473.04,1e-07,0.033,0.001,13.3649
7,3,2.37324,0.558486,5,10,9468.57,1e-07,0.033,0.001,9.16295
8,3,4.72506e-05,0.652664,5,10,9472.7,1e-07,0.033,0.001,12.0209
9,3,0.00109174,0.552583,5,10,9475.7,1e-07,0.033,0.001,9.91492
10,3,3.61025e-05,0.689905,5,10,9469.22,1e-07,0.033,0.001,13.6721
1,4,1.2414,1.80102,5,10,9472.78,1e-07,0.033,0.001,0.0122794
2,4,1.3534,1.60419,5,10,9467.03,1e-07,0.033,0.001,0.0219757
3,4,0.0122281,1.70305,5,10,9470.86,1e-07,0.033,0.001,0.205895
4,4,0.0594167,1.73613,5,10,9471.81,1e-07,0.033,0.001,0.00261361
5,4,0.00993254,1.68695,5,10,9471.72,1e-07,0.033,0.001,0.0285843
6,4,322.047,1.66131,5,10,9467.61,1e-07,0.033,0.001,0.11811
7,4,528.747,1.58324,5,10,9469.68,1e-07,0.033,0.001,0.0261938
8,4,11.8724,1.64911,5,10,9469.39,1e-07,0.033,0.001,0.0290134
9,4,0.00141568,1.77829,5,10,9469.18,1e-07,0.033,0.001,0.0810305
10,4,0.673092,1.66498,5,10,9471.51,1e-07,0.033,0.001,0.00100978
