rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,8.24581,0.585631,0,0,-0.000291263,0,0,0,-2.89085
2,1,7.16827,0.499384,0,0,-0.000172566,0,0,0,-2.82413
3,1,10.3369,0.495884,0,0,0.000198708,0,0,0,-2.8792
4,1,19.74,0.52345,0,0,-0.000168264,0,0,0,-2.73401
5,1,10.3984,0.592878,0,0,-0.000127602,0,0,0,-2.89526
6,1,6.51204,0.554213,0,0,-0.000104763,0,0,0,-2.78696
7,1,14.8178,0.57618,0,0,9.36508e-05,0,0,0,-2.97142
8,1,4.30136,0.526087,0,0,5.85778e-05,0,0,0,-2.68676
9,1,8.20853,0.590504,0,0,0.00025106,0,0,0,-2.83065
10,1,9.00332,0.533908,0,0,-9.67652e-05,0,0,0,-2.83574
1,2,9.82329,-0.519073,0,0,-0.000136901,0,0,0,7.77399
2,2,11.2003,-0.483025,0,0,0.000448206,0,0,0,4.83219
3,2,3.45728,-0.485844,0,0,0.000365171,0,0,0,8.46499
4,2,3.93428,-0.471786,0,0,-8.12031e-05,0,0,0,4.95745
5,2,9.53144,-0.457364,0,0,-0.000356345,0,0,0,2.41953
6,2,9.30192,-0.501381,0,0,0.000249773,0,0,0,5.11146
7,2,6.8639,-0.503761,0,0,-4.18598e-05,0,0,0,12.622
8,2,11.3495,-0.497346,0,0,-0.000542544,0,0,0,10.8631
9,2,13.1738,-0.502759,0,0,0.000275997,0,0,0,5.53976
10,2,12.5629,-0.510774,0,0,-0.000101109,0,0,0,7.90533
1,3,15.0284,-0.615696,0,0,-2.70409e-05,0,0,0,0.391771
2,3,9.13082,-0.73714,0,0,9.28833e-06,0,0,0,4.28042
3,3,14.7715,-0.515288,0,0,-6.61299e-05,0,0,0,0.0770436
4,3,6.77804,-0.608205,0,0,-0.000303077,0,0,0,0.574864
5,3,18.706,-0.751642,0,0,0.000237007,0,0,0,6.09958
6,3,13.9809,-0.681526,0,0,0.000188733,0,0,0,2.58696
7,3,10.7818,-0.530091,0,0,-0.000282996,0,0,0,0.179216
8,3,-0.0424593,-0.374258,0,0,0.000152893,0,0,0,1.3444
9,3,3.09761,-0.540715,0,0,0.0004688,0,0,0,0.427061
10,3,-0.311562,-0.318766,0,0,-0.000214759,0,0,0,3.2708
1,4,10.1338,0.640788,0,0,0.000161289,0,0,0,-7.58249
2,4,10.2202,0.525053,0,0,-0.00044619,0,0,0,-6.96141
3,4,5.51357,0.584857,0,0,-4.13147e-05,0,0,0,-4.66903
4,4,7.09441,0.604094,0,0,5.90944e-05,0,0,0,-9.52769
5,4,5.30565,0.575361,0,0,4.88007e-05,0,0,0,-6.68706
6,4,15.6923,0.560043,0,0,-0.000384646,0,0,0,-5.23477
7,4,16.1881,0.51191,0,0,-0.000166428,0,0,0,-6.77788
8,4,12.3918,0.552671,0,0,-0.000197104,0,0,0,-6.67159
9,4,3.35744,0.628089,0,0,-0.000219068,0,0,0,-5.61814
10,4,9.52171,0.562248,0,0,2.73562e-05,0,0,0,-14.6338
