rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0.468961,-0.315662,0,0,0.0255604,0,0,0,1.32808
2,1,5.85262,-0.264905,0,0,0.00228164,0,0,0,-2.22534
3,1,2.43062,-0.354925,0,0,-0.00299205,0,0,0,-1.83949
4,1,3.98644,-0.433457,0,0,-0.000170095,0,0,0,4.08967
5,1,0.0313691,-0.213891,0,0,-0.0168864,0,0,0,9.39459
6,1,0.863933,-0.289159,0,0,-0.0481853,0,0,0,-1.68141
7,1,2.4295,-0.440589,0,0,0.0258571,0,0,0,3.09631
8,1,1.33925,-0.390255,0,0,0.0544083,0,0,0,2.09099
9,1,0.777345,-0.362114,0,0,0.0269268,0,0,0,8.99255
10,1,0.505493,-0.217313,0,0,-0.0417386,0,0,0,3.46372
1,2,6.20648,0.334345,0,0,0.0382497,0,0,0,6.23277
2,2,7.47529,0.340063,0,0,-0.0224975,0,0,0,3.28339
3,2,7.30965,0.3284,0,0,0.0680845,0,0,0,1.87682
4,2,4.63227,0.31562,0,0,0.00379531,0,0,0,8.97709
5,2,4.48861,0.320545,0,0,0.00501393,0,0,0,7.41426
6,2,3.5608,0.354284,0,0,0.0121558,0,0,0,1.85563
7,2,12.3362,0.356807,0,0,-0.0616398,0,0,0,6.35225
8,2,4.14842,0.347222,0,0,0.0980131,0,0,0,3.82991
9,2,7.99042,0.329663,0,0,0.036823,0,0,0,3.58602
10,2,6.47489,0.313049,0,0,0.0318146,0,0,0,8.81454
1,3,1.93521,-0.0699895,0,0,-0.0455615,0,0,0,-5.39856
2,3,1.70496,-0.06197,0,0,-0.0555407,0,0,0,-5.22329
3,3,1.50752,-0.0518154,0,0,-0.0327668,0,0,0,-5.10561
4,3,1.80452,-0.0503655,0,0,-0.0610363,0,0,0,-5.34798
5,3,1.88107,-0.080547,0,0,0.00683002,0,0,0,-5.48253
6,3,1.61759,-0.0498215,0,0,0.0275297,0,0,0,-5.39632
7,3,2.09257,-0.0552808,0,0,-0.0883071,0,0,0,-5.43986
8,3,1.28766,-0.0296545,0,0,-0.03422,0,0,0,-5.11249
9,3,2.15838,-0.0559285,0,0,-0.0210883,0,0,0,-5.47147
10,3,1.79742,-0.0586577,0,0,0.0132292,0,0,0,-5.42544
