D_pop,1,0.490554,-0.101678,0.366206,-0.117988,-0.069729,0.0762844,-0.110262
B_pop,0.490554,1,-0.328353,0.603664,-0.196851,-0.343243,0.146081,-0.182261
Time0_pop,-0.101678,-0.328353,1,-0.237778,-0.00470852,0.50858,-0.0459849,0.0563058
omega_D,0.366206,0.603664,-0.237778,1,-0.0922853,-0.228884,0.10889,-0.143996
omega_B,-0.117988,-0.196851,-0.00470852,-0.0922853,1,-0.150333,-0.0906208,0.0931993
omega_Time0,-0.069729,-0.343243,0.50858,-0.228884,-0.150333,1,-0.0681805,0.0780897
a,0.0762844,0.146081,-0.0459849,0.10889,-0.0906208,-0.0681805,1,-0.899703
b,-0.110262,-0.182261,0.0563058,-0.143996,0.0931993,0.0780897,-0.899703,1
