rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,21.0737,0.530397,0,0,0.0308451,0,0,0,-3.06655
2,1,13.7194,0.550829,0,0,0.000243476,0,0,0,-3.09548
3,1,5.92927,0.586034,0,0,-0.0076412,0,0,0,-3.12919
4,1,22.9661,0.557927,0,0,-0.00812327,0,0,0,-3.11546
5,1,13.7674,0.544072,0,0,-0.0407755,0,0,0,-2.96271
6,1,7.0594,0.48939,0,0,-0.0265751,0,0,0,-2.96398
7,1,4.16068,0.635131,0,0,0.00732,0,0,0,-3.13889
8,1,8.39064,0.636155,0,0,0.000983893,0,0,0,-3.2603
9,1,7.73105,0.548974,0,0,0.0200987,0,0,0,-3.09505
10,1,11.089,0.532695,0,0,-0.0279164,0,0,0,-3.17999
1,2,17.8366,-0.511397,0,0,-0.0206729,0,0,0,9.71433
2,2,7.20699,-0.487768,0,0,0.0114932,0,0,0,9.71408
3,2,4.83741,-0.495748,0,0,-0.0369499,0,0,0,4.55517
4,2,8.2051,-0.470825,0,0,-0.00962234,0,0,0,2.53893
5,2,3.25075,-0.47937,0,0,-0.0114026,0,0,0,4.47542
6,2,13.1283,-0.501596,0,0,0.0141357,0,0,0,4.07678
7,2,7.74462,-0.533554,0,0,-0.00713857,0,0,0,10.9058
8,2,5.20897,-0.488008,0,0,-0.0407785,0,0,0,3.63559
9,2,8.5439,-0.488021,0,0,0.0158372,0,0,0,13.0824
10,2,6.62665,-0.470688,0,0,0.0573722,0,0,0,3.21044
1,3,0.123007,-0.615059,0,0,-0.00272693,0,0,0,3.76224
2,3,13.1814,-0.676789,0,0,0.0205375,0,0,0,1.05193
3,3,11.0359,-0.748911,0,0,0.0260421,0,0,0,4.85058
4,3,12.8181,-0.725579,0,0,0.0214683,0,0,0,2.33348
5,3,7.70324,-0.590312,0,0,-0.0382875,0,0,0,0.0330292
6,3,6.5885,-0.73036,0,0,-0.020334,0,0,0,1.85415
7,3,8.7511,-0.608364,0,0,0.0132543,0,0,0,0.0874264
8,3,21.4589,-0.658025,0,0,-0.0338795,0,0,0,1.96009
9,3,-0.103625,-0.550492,0,0,0.0119268,0,0,0,11.6522
10,3,11.3998,-0.769516,0,0,0.0380426,0,0,0,4.06437
1,4,12.5104,0.66066,0,0,-0.01708,0,0,0,-8.17309
2,4,10.6959,0.576248,0,0,-0.0344153,0,0,0,-13.5807
3,4,6.20487,0.613603,0,0,0.0108851,0,0,0,-5.55021
4,4,4.38219,0.617886,0,0,0.0502499,0,0,0,-8.93455
5,4,18.1066,0.560965,0,0,-0.0188989,0,0,0,-8.07889
6,4,16.2737,0.546145,0,0,-0.0204562,0,0,0,-6.45627
7,4,8.85034,0.581867,0,0,-0.00630174,0,0,0,-5.41882
8,4,3.52234,0.530485,0,0,-0.00142359,0,0,0,-4.59925
9,4,10.6924,0.653898,0,0,-0.0220376,0,0,0,-9.80487
10,4,7.3988,0.600337,0,0,0.0316315,0,0,0,-8.22953
