rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,69993.2,1.65852,5,10,14567.8,1e-07,0.033,0.001,1.40336
2,1,44.7831,1.69276,5,10,14128.8,1e-07,0.033,0.001,1.36728
3,1,0.0185308,1.75341,5,10,14017.8,1e-07,0.033,0.001,1.32628
4,1,464420,1.70482,5,10,14011.1,1e-07,0.033,0.001,1.34285
5,1,46.9852,1.68136,5,10,13561,1e-07,0.033,0.001,1.53994
6,1,0.0573728,1.59189,5,10,13754.9,1e-07,0.033,0.001,1.53821
7,1,0.00316086,1.84165,5,10,14229.1,1e-07,0.033,0.001,1.31468
8,1,0.217199,1.84354,5,10,14139.3,1e-07,0.033,0.001,1.17711
9,1,0.112305,1.68962,5,10,14412.1,1e-07,0.033,0.001,1.36781
10,1,3.22669,1.66234,5,10,13736.5,1e-07,0.033,0.001,1.26657
1,2,2748.99,0.585162,5,10,13836.3,1e-07,0.033,0.001,13.9996
2,2,0.0664972,0.599153,5,10,14288.6,1e-07,0.033,0.001,13.9996
3,2,0.00621882,0.594391,5,10,13612.9,1e-07,0.033,0.001,13.9387
4,2,0.180418,0.609392,5,10,13990.1,1e-07,0.033,0.001,13.5523
5,2,0.00127242,0.604206,5,10,13965.2,1e-07,0.033,0.001,13.9336
6,2,24.796,0.590925,5,10,14326.4,1e-07,0.033,0.001,13.9013
7,2,0.11384,0.572339,5,10,14024.9,1e-07,0.033,0.001,13.9999
8,2,0.00901721,0.59901,5,10,13560.9,1e-07,0.033,0.001,13.8472
9,2,0.253173,0.599002,5,10,14350.8,1e-07,0.033,0.001,14
10,2,0.0372191,0.609475,5,10,14959.5,1e-07,0.033,0.001,13.7676
1,3,5.5753e-05,0.527541,5,10,14086.9,1e-07,0.033,0.001,13.8652
2,3,26.1478,0.495961,5,10,14418.4,1e-07,0.033,0.001,12.2151
3,3,3.05977,0.461451,5,10,14498,1e-07,0.033,0.001,13.9543
4,3,18.1838,0.472344,5,10,14431.9,1e-07,0.033,0.001,13.4542
5,3,0.109225,0.540759,5,10,13594.7,1e-07,0.033,0.001,9.96597
6,3,0.0358257,0.470091,5,10,13841,1e-07,0.033,0.001,13.1392
7,3,0.311459,0.531085,5,10,14313.8,1e-07,0.033,0.001,10.1204
8,3,102882,0.505355,5,10,13654.8,1e-07,0.033,0.001,13.2209
9,3,4.44471e-05,0.562727,5,10,14294.8,1e-07,0.033,0.001,13.9999
10,3,4.40281,0.45204,5,10,14673.1,1e-07,0.033,0.001,13.9001
1,4,13.3675,1.88927,5,10,13886.1,1e-07,0.033,0.001,0.0104334
2,4,2.17783,1.73634,5,10,13647.5,1e-07,0.033,0.001,0.00104231
3,4,0.0244111,1.80243,5,10,14279.9,1e-07,0.033,0.001,0.129839
4,4,0.00394465,1.81016,5,10,14853.3,1e-07,0.033,0.001,0.00540682
5,4,3601.07,1.71,5,10,13860.9,1e-07,0.033,0.001,0.0113646
6,4,576.015,1.68485,5,10,13839.3,1e-07,0.033,0.001,0.0533529
7,4,0.343953,1.74612,5,10,14036.6,1e-07,0.033,0.001,0.147741
8,4,0.00166947,1.65867,5,10,14105.3,1e-07,0.033,0.001,0.329658
9,4,2.17026,1.87654,5,10,13817.5,1e-07,0.033,0.001,0.002846
10,4,0.0805572,1.77867,5,10,14579.3,1e-07,0.033,0.001,0.00991606
