rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,5.05639,0.588353,0,0,-3.28967e-05,0,0,0,-3.42644
2,1,9.01603,0.4775,0,0,-1.89821e-05,0,0,0,-3.36837
3,1,7.39961,0.508394,0,0,3.8114e-05,0,0,0,-3.29991
4,1,8.81967,0.488519,0,0,2.26267e-05,0,0,0,-3.27901
5,1,5.38724,0.536657,0,0,4.46767e-06,0,0,0,-3.25737
6,1,7.79175,0.489333,0,0,-6.37345e-06,0,0,0,-3.24841
7,1,14.6899,0.559647,0,0,-4.25405e-05,0,0,0,-3.40388
8,1,10.4706,0.507953,0,0,1.96609e-05,0,0,0,-3.23739
9,1,10.9562,0.57596,0,0,4.04384e-05,0,0,0,-3.32261
10,1,8.58144,0.506346,0,0,-9.36841e-06,0,0,0,-3.28799
1,2,5.54179,-0.515049,0,0,-7.36203e-06,0,0,0,11.1901
2,2,11.3572,-0.493561,0,0,5.55112e-05,0,0,0,4.85485
3,2,3.36379,-0.490268,0,0,6.82434e-05,0,0,0,9.54475
4,2,4.40971,-0.463427,0,0,-2.3822e-05,0,0,0,2.60315
5,2,2.65802,-0.481833,0,0,-6.9811e-05,0,0,0,8.04995
6,2,12.9483,-0.499117,0,0,5.46478e-06,0,0,0,8.09167
7,2,12.5097,-0.496326,0,0,-1.01202e-05,0,0,0,2.81696
8,2,10.2011,-0.497406,0,0,-3.67571e-05,0,0,0,11.878
9,2,8.65034,-0.505708,0,0,3.48909e-05,0,0,0,5.57661
10,2,9.54886,-0.503372,0,0,-1.88498e-06,0,0,0,8.79823
1,3,20.3741,-0.740776,0,0,3.52259e-05,0,0,0,1.25625
2,3,0.633047,-0.645308,0,0,-4.74095e-05,0,0,0,4.28997
3,3,15.1584,-0.614192,0,0,3.39901e-06,0,0,0,0.12864
4,3,2.60613,-0.622436,0,0,5.99785e-05,0,0,0,0.406452
5,3,14.2529,-0.812128,0,0,3.65559e-05,0,0,0,6.47762
6,3,14.0073,-0.608415,0,0,1.71244e-05,0,0,0,0.506509
7,3,3.90608,-0.625269,0,0,-1.55665e-05,0,0,0,0.188484
8,3,13.2925,-0.542221,0,0,5.37934e-05,0,0,0,-0.57993
9,3,0.965361,-0.634985,0,0,1.55378e-05,0,0,0,1.43565
10,3,8.12128,-0.814039,0,0,-5.10709e-05,0,0,0,3.21178
1,4,9.2114,0.67644,0,0,-1.57141e-05,0,0,0,-8.53616
2,4,9.83028,0.547523,0,0,1.03187e-05,0,0,0,-7.4233
3,4,3.17299,0.68376,0,0,1.81586e-05,0,0,0,-4.51229
4,4,6.78429,0.593387,0,0,-1.33576e-05,0,0,0,-12.1543
5,4,5.31494,0.66952,0,0,-5.59593e-06,0,0,0,-10.1473
6,4,18.8208,0.708436,0,0,-4.22788e-05,0,0,0,-10.0888
7,4,18.5864,0.517091,0,0,-5.40797e-05,0,0,0,-6.61532
8,4,10.4178,0.596791,0,0,-3.80552e-05,0,0,0,-6.62151
9,4,4.37121,0.662831,0,0,-4.24544e-05,0,0,0,-6.50209
10,4,17.4392,0.593403,0,0,1.99223e-05,0,0,0,-15.2141
