rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,2.14287,-0.268187,0,0,-0.0162892,0,0,0,-4.56154
2,1,0.394042,-0.323813,0,0,0.0131447,0,0,0,1.67076
3,1,0.867184,-0.355941,0,0,-0.0287842,0,0,0,-1.28092
4,1,-0.190203,-0.125883,0,0,-0.0142951,0,0,0,-0.326538
5,1,-0.0422804,-0.198663,0,0,-0.0465957,0,0,0,9.05804
6,1,4.83535,-0.308054,0,0,-0.0302063,0,0,0,-4.40078
7,1,0.127608,-0.315374,0,0,0.000203552,0,0,0,3.00495
8,1,1.9099,-0.117755,0,0,0.0529252,0,0,0,-5.38328
9,1,-0.0988144,-0.18762,0,0,0.0304721,0,0,0,1.72843
10,1,1.13998,-0.199887,0,0,0.00418368,0,0,0,-4.32678
1,2,3.8071,0.35535,0,0,-0.0369752,0,0,0,0.909242
2,2,4.15422,0.293555,0,0,0.0192868,0,0,0,3.94825
3,2,5.10139,0.310437,0,0,-0.012434,0,0,0,14.4443
4,2,4.43215,0.289653,0,0,0.0751278,0,0,0,9.40579
5,2,3.46755,0.301608,0,0,-0.00872098,0,0,0,-0.378993
6,2,4.59494,0.277848,0,0,-0.00806397,0,0,0,6.80854
7,2,3.97252,0.302093,0,0,-0.00086203,0,0,0,7.92328
8,2,5.18503,0.340036,0,0,-0.00592083,0,0,0,-1.36031
9,2,3.771,0.308385,0,0,0.0391682,0,0,0,15.8128
10,2,6.97476,0.301212,0,0,0.00506473,0,0,0,5.71626
1,3,1.20717,-0.047614,0,0,0.0117498,0,0,0,-7.66207
2,3,1.43287,-0.0588921,0,0,-0.0526927,0,0,0,-7.80694
3,3,1.34501,-0.0595346,0,0,-0.0250633,0,0,0,-7.84816
4,3,1.34192,-0.0399946,0,0,-0.0121516,0,0,0,-7.78555
5,3,0.878595,-0.0237691,0,0,0.0410789,0,0,0,-7.46057
6,3,0.949237,-0.0177103,0,0,-0.00571845,0,0,0,-7.46054
7,3,1.12492,-0.0170163,0,0,0.0454688,0,0,0,-7.82006
8,3,1.20346,-0.0393963,0,0,0.00318219,0,0,0,-7.67007
9,3,1.14658,-0.0491598,0,0,0.0164721,0,0,0,-7.63574
10,3,1.3156,-0.0205827,0,0,-0.0261068,0,0,0,-7.86993
