D_pop,0.0185834,-1.05508e-05,-0.0275822,0.00190415,-0.000739486,-0.000677291,1.58379e-05,-0.0192133,0.00151378,-0.000261777
B_pop,-1.05508e-05,1.35826e-05,0.00287164,-0.00719415,1.56932e-05,0.000444143,-4.0193e-06,0.00125416,-1.98484e-05,2.84858e-06
Time0_pop,-0.0275822,0.00287164,24.1823,-4.10081,0.0167079,0.755186,-0.00435009,11.5474,-0.0399066,0.00683736
omega_alpha,0.00190415,-0.00719415,-4.10081,15.7886,-0.0121443,-0.439716,0.00407136,-2.20376,0.0157602,-0.00222634
omega_D,-0.000739486,1.56932e-05,0.0167079,-0.0121443,0.00981766,-0.010003,-1.5103e-05,0.00965862,-0.000671793,0.000119086
omega_C,-0.000677291,0.000444143,0.755186,-0.439716,-0.010003,1.39476,-0.000343041,0.535898,-0.00832253,0.00149776
omega_B,1.58379e-05,-4.0193e-06,-0.00435009,0.00407136,-1.5103e-05,-0.000343041,6.64562e-06,-0.0031234,2.98321e-05,-4.79084e-06
omega_Time0,-0.0192133,0.00125416,11.5474,-2.20376,0.00965862,0.535898,-0.0031234,14.976,-0.0268222,0.00460118
a,0.00151378,-1.98484e-05,-0.0399066,0.0157602,-0.000671793,-0.00832253,2.98321e-05,-0.0268222,0.0103836,-0.00177821
b,-0.000261777,2.84858e-06,0.00683736,-0.00222634,0.000119086,0.00149776,-4.79084e-06,0.00460118,-0.00177821,0.000315911
