rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,0,0.686958,0,0,-0.533124,0,0,0,-5.86107
2,1,0,1.24217,0,0,0.100267,0,0,0,-5.67217
3,1,0,1.09669,0,0,-0.108143,0,0,0,-5.5557
4,1,0,1.17337,0,0,-0.121568,0,0,0,9.02327
5,1,0,0.962533,0,0,-0.322185,0,0,0,-5.10705
6,1,0,0.906488,0,0,-0.487318,0,0,0,20.4427
7,1,0,0.779515,0,0,-0.579559,0,0,0,-4.64206
8,1,0,1.03003,0,0,-0.20693,0,0,0,-5.43515
9,1,0,0.987993,0,0,-0.28349,0,0,0,-5.17087
10,1,0,0.98047,0,0,-0.293499,0,0,0,-5.30604
1,2,0,-0.584288,0,0,-0.382703,0,0,0,5.1676
2,2,0,-0.622763,0,0,0.108893,0,0,0,3.59854
3,2,0,-0.593932,0,0,0.171423,0,0,0,15.2361
4,2,0,-0.568787,0,0,-0.357704,0,0,0,7.32982
5,2,0,-0.590229,0,0,-0.0585044,0,0,0,2.94693
6,2,0,-0.599343,0,0,0.611284,0,0,0,18.315
7,2,0,-0.588934,0,0,0.226087,0,0,0,-1.09142
8,2,0,-0.58022,0,0,-0.112939,0,0,0,7.6705
9,2,0,-0.625319,0,0,0.189894,0,0,0,-0.518299
10,2,0,-0.587193,0,0,0.366072,0,0,0,0.485132
1,3,0,-0.84478,0,0,0.493191,0,0,0,2.35627
2,3,0,-0.878652,0,0,-0.146943,0,0,0,26.3936
3,3,0,-0.884856,0,0,-0.0911664,0,0,0,5.01607
4,3,0,-0.839951,0,0,-0.522559,0,0,0,0.80569
5,3,0,-0.87153,0,0,0.374576,0,0,0,0.688809
6,3,0,-0.795069,0,0,-0.188166,0,0,0,-3.96076
7,3,0,-0.886302,0,0,0.103162,0,0,0,36.5747
8,3,0,-0.83852,0,0,0.0776172,0,0,0,9.03076
9,3,0,-0.845511,0,0,0.0105199,0,0,0,-1.46078
10,3,0,-0.878422,0,0,-0.0147858,0,0,0,25.8999
1,4,0,0.504579,0,0,0.4217,0,0,0,-26.1545
2,4,0,0.470372,0,0,0.185423,0,0,0,-9.53322
3,4,0,0.451619,0,0,-0.113278,0,0,0,-8.20661
4,4,0,0.480119,0,0,0.242181,0,0,0,-10.1873
5,4,0,0.568835,0,0,0.303238,0,0,0,-10.2133
6,4,0,0.492134,0,0,0.33425,0,0,0,-29.1996
7,4,0,0.478939,0,0,0.386999,0,0,0,-16.6172
8,4,0,0.434423,0,0,0.427629,0,0,0,-17.1335
9,4,0,0.479795,0,0,0.345338,0,0,0,-12.6333
10,4,0,0.570164,0,0,0.462994,0,0,0,-22.7687
