rep,id,eta_alpha,eta_D,eta_E,eta_C,eta_B,eta_ECLIPSE0,eta_BUD0,eta_ep,eta_Time0
1,1,5.47505,-0.33344,0,0,-0.0625861,0,0,0,-1.59254
2,1,5.13911,-0.291477,0,0,0.00100348,0,0,0,-2.52203
3,1,2.74481,-0.450052,0,0,0.151867,0,0,0,4.66572
4,1,4.39811,-0.320448,0,0,-0.176725,0,0,0,-2.16654
5,1,0.326265,-0.255851,0,0,-0.0762771,0,0,0,11.0835
6,1,0.689528,-0.308999,0,0,-0.08827,0,0,0,-1.13883
7,1,1.83097,-0.428679,0,0,0.0634816,0,0,0,2.61707
8,1,1.14598,-0.356292,0,0,0.0932264,0,0,0,1.62817
9,1,0.45553,-0.318348,0,0,0.0418661,0,0,0,9.50927
10,1,0.460375,-0.222184,0,0,-0.0780636,0,0,0,5.24755
1,2,5.35825,0.340928,0,0,0.129708,0,0,0,5.89917
2,2,7.32371,0.333324,0,0,-0.00702305,0,0,0,2.78142
3,2,6.29936,0.330914,0,0,0.102449,0,0,0,1.18716
4,2,4.57365,0.319248,0,0,-0.0492383,0,0,0,7.58044
5,2,3.50584,0.329831,0,0,0.0451799,0,0,0,3.83522
6,2,4.47454,0.323369,0,0,0.174809,0,0,0,1.99093
7,2,11.3158,0.349627,0,0,-0.107849,0,0,0,6.94311
8,2,4.09089,0.339122,0,0,0.159551,0,0,0,6.68755
9,2,7.21379,0.284889,0,0,0.00197494,0,0,0,5.04026
10,2,6.5096,0.325116,0,0,0.0322073,0,0,0,7.60647
1,3,1.64947,-0.0508824,0,0,0.0680336,0,0,0,-5.71409
2,3,1.13459,-0.0427047,0,0,-0.040741,0,0,0,-5.05491
3,3,1.75079,-0.0477711,0,0,-0.0468851,0,0,0,-5.46637
4,3,1.73886,-0.0569726,0,0,-0.0498279,0,0,0,-5.42745
5,3,1.60157,-0.076763,0,0,0.046078,0,0,0,-5.62952
6,3,1.75214,-0.0950654,0,0,-0.0858582,0,0,0,-5.34199
7,3,1.55715,-0.03786,0,0,0.0216367,0,0,0,-5.62764
8,3,1.487,-0.0419784,0,0,-0.00349923,0,0,0,-5.4049
9,3,1.54042,-0.0353166,0,0,0.0876384,0,0,0,-5.62292
10,3,1.48436,-0.0537839,0,0,0.0553937,0,0,0,-5.41494
