rep,id,alpha,D,E,C,B,ECLIPSE0,BUD0,ep,Time0
1,1,0.0117661,0.2342,5,10,6236.36,1e-07,0.033,0.001,11.8437
2,1,0.00840882,0.244237,5,10,6645.8,1e-07,0.033,0.001,9.58126
3,1,0.000767189,0.208422,5,10,7727.99,1e-07,0.033,0.001,13.9951
4,1,0.00400793,0.237263,5,10,5563.66,1e-07,0.033,0.001,10.5803
5,1,6.83191e-05,0.253095,5,10,6151.55,1e-07,0.033,0.001,14
6,1,9.82438e-05,0.239995,5,10,6078.22,1e-07,0.033,0.001,12.5487
7,1,0.000307628,0.212924,5,10,7074.27,1e-07,0.033,0.001,13.9622
8,1,0.000155075,0.228909,5,10,7287.85,1e-07,0.033,0.001,13.899
9,1,7.77465e-05,0.237761,5,10,6922.99,1e-07,0.033,0.001,14
10,1,7.81241e-05,0.261761,5,10,6140.57,1e-07,0.033,0.001,13.9973
1,2,0.010469,0.459686,5,10,7558.63,1e-07,0.033,0.001,13.9986
2,2,0.0747298,0.456204,5,10,6592.67,1e-07,0.033,0.001,13.968
3,2,0.0268301,0.455106,5,10,7355.37,1e-07,0.033,0.001,13.8436
4,2,0.00477703,0.449827,5,10,6320.15,1e-07,0.033,0.001,13.9997
5,2,0.00164215,0.454613,5,10,6945.97,1e-07,0.033,0.001,13.9888
6,2,0.00432629,0.451685,5,10,7907.34,1e-07,0.033,0.001,13.9296
7,2,4.04792,0.463702,5,10,5960.37,1e-07,0.033,0.001,13.9995
8,2,0.00294781,0.458856,5,10,7787.6,1e-07,0.033,0.001,13.9994
9,2,0.0669508,0.434634,5,10,6652.26,1e-07,0.033,0.001,13.9966
10,2,0.0331078,0.452475,5,10,6856.45,1e-07,0.033,0.001,13.9997
1,3,0.000256568,0.310671,5,10,7106.54,1e-07,0.033,0.001,1.14604
2,3,0.000153318,0.313222,5,10,6374.09,1e-07,0.033,0.001,2.05762
3,3,0.000283927,0.311639,5,10,6335.04,1e-07,0.033,0.001,1.43495
4,3,0.00028056,0.308784,5,10,6316.43,1e-07,0.033,0.001,1.48582
5,3,0.000244569,0.302733,5,10,6952.21,1e-07,0.033,0.001,1.23816
6,3,0.00028431,0.297243,5,10,6092.9,1e-07,0.033,0.001,1.60313
7,3,0.000233942,0.314743,5,10,6784.35,1e-07,0.033,0.001,1.24028
8,3,0.000218094,0.313449,5,10,6615.95,1e-07,0.033,0.001,1.51601
9,3,0.00023006,0.315544,5,10,7247.24,1e-07,0.033,0.001,1.24562
10,3,0.000217518,0.30977,5,10,7017.28,1e-07,0.033,0.001,1.50251
